id,dep_stn,arr_stn,ac_code,dep_date,arr_date,weather,hobbs_meter,year_man,dep_country,arr_country,delay
TU 0613 ,TUN,DKR,TU 320IMV,2016-06-12 17:15:00,2016-06-12 22.35.00,stormy,4301,2004-08,Tunisia,Senegal,18.0
TU 0527 ,DUS,TUN,TU 736IOL,2016-06-13 10:00:00,2016-06-13 12.40.00,rainy,8499,2003-02,Germany,Tunisia,13.0
TU 0543 ,MUC,TUN,TU 32AIML,2016-06-13 10:10:00,2016-06-13 12.25.00,foggy,6767,2010-01,Germany,Tunisia,11.0
TU 0717 ,ORY,TUN,TU 320IMU,2016-06-13 10:15:00,2016-06-13 12.40.00,rainy,6117,2011-03,France,Tunisia,25.0
TU 0374 ,TUN,ALG,TU 32AIMI,2016-06-13 13:45:00,2016-06-13 15.05.00,stormy,4533,2009-04,Tunisia,Algeria,7.0
TU 0713 ,TUN,JED,TU 332IFN,2016-06-13 18:55:00,2016-06-13 23.10.00,foggy,6374,2009-04,Tunisia,Saudi Arabia,23.0
TU 0642 ,TUN,VIE,TU 31BIMQ,2016-06-14 08:15:00,2016-06-14 10.30.00,stormy,7582,2003-02,Tunisia,Austria,13.0
TU 7241 ,PRG,MIR,TU 31AIMJ,2016-06-14 10:30:00,2016-06-14 12.55.00,sunny,3329,2004-08,Czech Republic,Tunisia,8.0
TU 0635 ,ORY,TOE,TU 736ION,2016-06-14 11:10:00,2016-06-14 13.55.00,foggy,4293,2011-03,France,Tunisia,6.0
TU 0720 ,TUN,ORY,TU 320IMR,2016-06-14 12:25:00,2016-06-14 14.45.00,foggy,5351,2003-02,Tunisia,France,24.0
TU 0791 ,LHR,TUN,TU 32AIMM,2016-06-14 16:55:00,2016-06-14 19.55.00,stormy,5648,1999-11,United Kingdom,Tunisia,43.0
TU 0217 ,IST,TUN,TU 32AIML,2016-06-14 19:35:00,2016-06-14 22.20.00,windy,6767,2010-01,Turkey,Tunisia,11.0
TU 0397 ,OUA,ABJ,TU 31BIMQ,2016-06-14 20:25:00,2016-06-14 21.50.00,windy,7582,2003-02,Burkina Faso,Cote d'Ivoire,45.0
TU 0790 ,TUN,LGW,TU 31BIMO,2016-06-15 06:15:00,2016-06-15 08.55.00,cloudy,9065,2004-08,Tunisia,United Kingdom,7.0
TU 0543 ,MUC,TUN,TU 736IOL,2016-06-15 09:55:00,2016-06-15 12.05.00,sunny,8499,2003-02,Germany,Tunisia,9.0
TU 0913 ,TUN,MED,TU 320IMV,2016-06-15 19:40:00,2016-06-15 23.40.00,stormy,4301,2004-08,Tunisia,Saudi Arabia,15.0
TU 0930 ,TUN,MRS,TU 32AIMN,2016-06-16 06:25:00,2016-06-16 08.00.00,stormy,7003,2007-05,Tunisia,France,6.0
TU 0856 ,TUN,MXP,TU 32AIMF,2016-06-16 08:00:00,2016-06-16 09.45.00,stormy,4501,2003-02,Tunisia,Italy,10.0
TU 0708 ,TUN,ORN,TU 736IOL,2016-06-16 08:05:00,2016-06-16 09.55.00,cloudy,8499,2003-02,Tunisia,Algeria,19.0
TU 9003 ,TUN,MIR,TU 736IOK,2016-06-16 09:50:00,2016-06-16 10.25.00,foggy,6099,2003-02,Tunisia,Tunisia,10.0
TU 0215 ,IST,TUN,TU 320IMS,2016-06-16 10:15:00,2016-06-16 13.05.00,rainy,8987,2003-02,Turkey,Tunisia,10.0
TU 0857 ,MXP,TUN,TU 32AIMF,2016-06-16 10:35:00,2016-06-16 12.30.00,foggy,4501,2003-02,Italy,Tunisia,45.0
TU 0374 ,TUN,ALG,TU 320IMW,2016-06-16 13:45:00,2016-06-16 15.05.00,stormy,4086,2004-08,Tunisia,Algeria,21.0
TU 0628 ,TUN,BOD,TU 31BIMO,2016-06-17 07:15:00,2016-06-17 09.25.00,stormy,9065,2004-08,Tunisia,France,8.0
TU 0635 ,ORY,DJE,TU 31AIMJ,2016-06-17 09:50:00,2016-06-17 12.35.00,stormy,3329,2004-08,France,Tunisia,8.0
TU 0246 ,TUN,SXB,TU 736IOL,2016-06-17 13:35:00,2016-06-17 15.55.00,rainy,8499,2003-02,Tunisia,France,37.0
TU 0441 ,ORY,MIR,TU 736IOK,2016-06-17 14:20:00,2016-06-17 16.55.00,cloudy,6099,2003-02,France,Tunisia,3.0
TU 0606 ,TUN,MAD,TU 320IMS,2016-06-17 14:30:00,2016-06-17 16.35.00,stormy,8987,2003-02,Tunisia,Spain,25.0
TU 0607 ,MAD,TUN,TU 320IMS,2016-06-17 17:25:00,2016-06-17 19.30.00,cloudy,8987,2003-02,Spain,Tunisia,43.0
TU 5521 ,TUN,MED,TU 320IMW,2016-06-17 19:15:00,2016-06-17 23.15.00,sunny,4086,2004-08,Tunisia,Saudi Arabia,34.0
TU 0726 ,DJE,MIR,TU 736IOR,2016-06-18 04:35:00,2016-06-18 05.15.00,rainy,5040,2010-01,Tunisia,Tunisia,5.0
TU 0722 ,TUN,ORY,TU 320IMS,2016-06-18 14:30:00,2016-06-18 16.50.00,rainy,8987,2003-02,Tunisia,France,11.0
TU 0441 ,ORY,MIR,TU 736IOK,2016-06-18 14:35:00,2016-06-18 17.10.00,cloudy,6099,2003-02,France,Tunisia,5.0
TU 0709 ,ORN,TUN,TU 32AIMI,2016-06-18 16:00:00,2016-06-18 17.40.00,sunny,4533,2009-04,Algeria,Tunisia,45.0
TU 0319 ,LIS,TUN,TU 31BIMO,2016-06-18 18:20:00,2016-06-18 21.00.00,foggy,9065,2004-08,Portugal,Tunisia,17.0
TU 0713 ,TUN,JED,TU 332IFN,2016-06-18 18:55:00,2016-06-18 23.10.00,foggy,6374,2009-04,Tunisia,Saudi Arabia,34.0
TU 0902 ,TUN,MRS,TU 320IMV,2016-06-19 11:50:00,2016-06-19 13.25.00,sunny,4301,2004-08,Tunisia,France,33.0
TU 0700 ,TUN,GVA,TU 32AIMI,2016-06-19 13:25:00,2016-06-19 15.20.00,cloudy,4533,2009-04,Tunisia,Switzerland,20.0
TU 0642 ,TUN,VIE,TU 320IMR,2016-06-19 13:45:00,2016-06-19 16.00.00,sunny,5351,2003-02,Tunisia,Austria,16.0
TU 0606 ,TUN,MAD,TU 31BIMO,2016-06-19 14:30:00,2016-06-19 16.35.00,rainy,9065,2004-08,Tunisia,Spain,6.0
TU 0757 ,MXP,TUN,TU 32AIMM,2016-06-19 15:05:00,2016-06-19 17.00.00,cloudy,5648,1999-11,Italy,Tunisia,10.0
TU 0216 ,TUN,IST,TU 32AIMP,2016-06-19 16:00:00,2016-06-19 18.30.00,cloudy,7307,2007-05,Tunisia,Turkey,5.0
TU 0564 ,NKC,TUN,TU 320IMV,2016-06-20 00:30:00,2016-06-20 04.45.00,windy,4301,2004-08,Mauritania,Tunisia,30.0
UG 1311 ,CDG,TUN,TU CR9ISA,2016-06-20 10:20:00,2016-06-20 12.35.00,cloudy,4749,1999-11,France,Tunisia,24.0
TU 0375 ,ALG,TUN,TU 32AIML,2016-06-20 16:05:00,2016-06-20 17.15.00,cloudy,6767,2010-01,Algeria,Tunisia,42.0
TU 0881 ,AMS,TUN,TU 736IOL,2016-06-21 09:40:00,2016-06-21 12.35.00,stormy,8499,2003-02,Netherlands,Tunisia,20.0
TU 0745 ,FRA,TUN,TU 31BIMQ,2016-06-21 12:25:00,2016-06-21 14.45.00,cloudy,7582,2003-02,Germany,Tunisia,19.0
TU 0375 ,ALG,TUN,TU 320IMS,2016-06-21 16:05:00,2016-06-21 17.15.00,stormy,8987,2003-02,Algeria,Tunisia,22.0
TU 0437 ,ORY,TOE,TU 736IOR,2016-06-21 18:25:00,2016-06-21 21.10.00,sunny,5040,2010-01,France,Tunisia,3.0
TU 0396 ,BKO,DKR,TU 320IMW,2016-06-21 20:55:00,2016-06-21 22.35.00,cloudy,4086,2004-08,Mali,Senegal,36.0
TU 0930 ,TUN,MRS,TU 32AIMM,2016-06-22 06:25:00,2016-06-22 08.00.00,rainy,5648,1999-11,Tunisia,France,17.0
TU 0718 ,TUN,ORY,TU 32AIMF,2016-06-22 09:20:00,2016-06-22 11.40.00,foggy,4501,2003-02,Tunisia,France,25.0
TU 0635 ,ORY,DJE,TU 31AIMK,2016-06-22 09:50:00,2016-06-22 12.35.00,cloudy,8748,2011-03,France,Tunisia,15.0
TU 0374 ,TUN,ALG,TU 332IFM,2016-06-22 13:45:00,2016-06-22 15.05.00,windy,4076,2000-05,Tunisia,Algeria,5.0
TU 0701 ,TUN,DJE,TU 32AIMI,2016-06-22 13:55:00,2016-06-22 14.50.00,foggy,4533,2009-04,Tunisia,Tunisia,18.0
TU 0216 ,TUN,IST,TU 32AIML,2016-06-22 15:55:00,2016-06-22 18.30.00,windy,6767,2010-01,Tunisia,Turkey,5.0
TU 0931 ,MRS,TUN,TU 32AIMG,2016-06-23 08:50:00,2016-06-23 10.25.00,stormy,5467,2004-08,France,Tunisia,31.0
TU 0709 ,ORN,TUN,TU 736IOK,2016-06-23 10:45:00,2016-06-23 12.30.00,rainy,6099,2003-02,Algeria,Tunisia,25.0
TU 0745 ,FRA,TUN,TU 32AIMP,2016-06-23 12:25:00,2016-06-23 14.50.00,foggy,7307,2007-05,Germany,Tunisia,30.0
TU 0720 ,TUN,ORY,TU 32AIMM,2016-06-23 12:25:00,2016-06-23 14.45.00,cloudy,5648,1999-11,Tunisia,France,39.0
TU 0722 ,TUN,ORY,TU 332IFM,2016-06-23 13:55:00,2016-06-23 16.20.00,cloudy,4076,2000-05,Tunisia,France,5.0
TU 0397 ,TUN,OUA,TU 320IMS,2016-06-23 15:15:00,2016-06-23 19.35.00,foggy,8987,2003-02,Tunisia,Burkina Faso,29.0
TU 0635 ,ORY,DJE,TU 31AIMK,2016-06-24 09:50:00,2016-06-24 12.35.00,stormy,8748,2011-03,France,Tunisia,13.0
TU 0902 ,TUN,MRS,TU 32AIMN,2016-06-24 11:25:00,2016-06-24 13.00.00,foggy,7003,2007-05,Tunisia,France,33.0
TU 0903 ,MRS,TUN,TU 32AIMN,2016-06-24 13:50:00,2016-06-24 15.25.00,rainy,7003,2007-05,France,Tunisia,20.0
TU 0791 ,LHR,TUN,TU 32AIMP,2016-06-24 16:55:00,2016-06-24 19.50.00,sunny,7307,2007-05,United Kingdom,Tunisia,9.0
TU 0649 ,FRA,DJE,TU 736IOR,2016-06-24 17:00:00,2016-06-24 19.50.00,rainy,5040,2010-01,Germany,Tunisia,8.0
TU 0735 ,ORY,DJE,TU 31AIMJ,2016-06-24 17:10:00,2016-06-24 19.55.00,cloudy,3329,2004-08,France,Tunisia,31.0
TU 0851 ,TUN,DJE,TU 32AIML,2016-06-24 18:45:00,2016-06-24 19.40.00,foggy,6767,2010-01,Tunisia,Tunisia,16.0
TU 0725 ,ORY,TUN,TU 32AIMF,2016-06-25 06:00:00,2016-06-25 08.25.00,cloudy,4501,2003-02,France,Tunisia,22.0
TU 0930 ,TUN,MRS,TU 32AIMN,2016-06-25 06:25:00,2016-06-25 08.00.00,rainy,7003,2007-05,Tunisia,France,12.0
TU 0744 ,TUN,FRA,TU 32AIMD,2016-06-25 07:05:00,2016-06-25 09.40.00,rainy,4390,2004-08,Tunisia,Germany,9.0
TU 0788 ,TUN,BRU,TU 320IMW,2016-06-25 07:30:00,2016-06-25 10.05.00,rainy,4086,2004-08,Tunisia,Belgium,9.0
TU 0856 ,TUN,MXP,TU 31BIMO,2016-06-25 08:00:00,2016-06-25 09.45.00,windy,9065,2004-08,Tunisia,Italy,6.0
TU 0720 ,TUN,ORY,TU 32AIMP,2016-06-25 10:50:00,2016-06-25 13.15.00,sunny,7307,2007-05,Tunisia,France,7.0
TU 0282 ,TUN,TLS,TU 320IMR,2016-06-25 12:05:00,2016-06-25 14.00.00,foggy,5351,2003-02,Tunisia,France,6.0
TU 0374 ,TUN,ALG,TU 32AIMM,2016-06-25 13:45:00,2016-06-25 15.05.00,sunny,5648,1999-11,Tunisia,Algeria,42.0
TU 0515 ,BCN,TUN,TU 320IMT,2016-06-26 10:40:00,2016-06-26 12.15.00,windy,8941,2010-01,Spain,Tunisia,30.0
TU 0790 ,TUN,LHR,TU 32AIMD,2016-06-26 12:50:00,2016-06-26 15.55.00,foggy,4390,2004-08,Tunisia,United Kingdom,7.0
TU 0283 ,TLS,TUN,TU 736ION,2016-06-26 16:05:00,2016-06-26 17.50.00,foggy,4293,2011-03,France,Tunisia,15.0
TU 0563 ,TUN,NKC,TU 320IMT,2016-06-26 18:45:00,2016-06-26 23.40.00,cloudy,8941,2010-01,Tunisia,Mauritania,45.0
TU 0543 ,MUC,TUN,TU 736ION,2016-06-27 10:10:00,2016-06-27 12.25.00,windy,4293,2011-03,Germany,Tunisia,10.0
TU 0708 ,TUN,ORN,TU 736IOK,2016-06-27 13:25:00,2016-06-27 15.10.00,cloudy,6099,2003-02,Tunisia,Algeria,24.0
TU 0709 ,ORN,TUN,TU 736IOK,2016-06-27 16:00:00,2016-06-27 17.40.00,windy,6099,2003-02,Algeria,Tunisia,20.0
TU 0791 ,LGW,TUN,TU 320IMS,2016-06-27 16:05:00,2016-06-27 18.45.00,cloudy,8987,2003-02,United Kingdom,Tunisia,15.0
TU 0375 ,ALG,TUN,TU 320IMR,2016-06-27 16:05:00,2016-06-27 17.15.00,sunny,5351,2003-02,Algeria,Tunisia,12.0
TU 0555 ,SXB,TUN,TU 31AIMJ,2016-06-27 16:40:00,2016-06-27 18.50.00,stormy,3329,2004-08,France,Tunisia,17.0
TU 0880 ,TUN,AMS,TU 736ION,2016-06-28 05:55:00,2016-06-28 08.45.00,stormy,4293,2011-03,Tunisia,Netherlands,5.0
TU 0931 ,MRS,TUN,TU 32AIMD,2016-06-28 08:50:00,2016-06-28 10.25.00,sunny,4390,2004-08,France,Tunisia,17.0
TU 0727 ,BRU,MIR,TU 31AIMJ,2016-06-28 11:05:00,2016-06-28 13.55.00,foggy,3329,2004-08,Belgium,Tunisia,20.0
TU 0720 ,TUN,ORY,TU 32AIMD,2016-06-28 12:25:00,2016-06-28 14.45.00,sunny,4390,2004-08,Tunisia,France,15.0
TU 0395 ,TUN,BKO,TU 320IMW,2016-06-28 15:20:00,2016-06-28 20.05.00,cloudy,4086,2004-08,Tunisia,Mali,45.0
TU 0216 ,TUN,IST,TU 320IMU,2016-06-28 15:55:00,2016-06-28 18.30.00,sunny,6117,2011-03,Tunisia,Turkey,24.0
TU 0851 ,LYS,TUN,TU 32AIMP,2016-06-28 16:00:00,2016-06-28 17.55.00,rainy,7307,2007-05,France,Tunisia,15.0
UG 0009 ,DJE,TUN,TU 32AIMN,2016-06-28 16:30:00,2016-06-28 17.15.00,stormy,7003,2007-05,Tunisia,Tunisia,5.0
AT 0671 ,AMS,NDR,TU 32AIMM,2016-06-28 19:15:00,2016-06-28 22.20.00,windy,5648,1999-11,Netherlands,Morocco,6.0
TU 0398 ,ABJ,TUN,TU 320IMS,2016-06-28 22:40:00,2016-06-29 03.55.00,foggy,8987,2003-02,Cote d'Ivoire,Tunisia,35.0
TU 0714 ,JED,TUN,TU 320IMR,2016-06-29 00:30:00,2016-06-29 05.25.00,stormy,5351,2003-02,Saudi Arabia,Tunisia,30.0
UG 0002 ,TUN,DJE,TU 736IOL,2016-06-29 06:00:00,2016-06-29 06.50.00,sunny,8499,2003-02,Tunisia,Tunisia,8.0
TU 0514 ,TUN,BCN,TU 31BIMO,2016-06-29 08:05:00,2016-06-29 09.50.00,cloudy,9065,2004-08,Tunisia,Spain,49.0
TU 0848 ,BEY,TUN,TU 31BIMQ,2016-06-29 09:40:00,2016-06-29 13.10.00,cloudy,7582,2003-02,Lebanon,Tunisia,10.0
TU 0527 ,DUS,TUN,TU 736IOK,2016-06-29 10:00:00,2016-06-29 12.40.00,stormy,6099,2003-02,Germany,Tunisia,20.0
TU 0717 ,ORY,TUN,TU 332IFN,2016-06-29 10:40:00,2016-06-29 13.05.00,stormy,6374,2009-04,France,Tunisia,20.0
TU 0701 ,GVA,TUN,TU 32AIML,2016-06-29 11:10:00,2016-06-29 13.05.00,rainy,6767,2010-01,Switzerland,Tunisia,7.0
TU 0914 ,MED,TUN,TU 320IMT,2016-06-30 00:45:00,2016-06-30 05.25.00,rainy,8941,2010-01,Saudi Arabia,Tunisia,15.0
TU 0203 ,YUL,TUN,TU 332IFM,2016-06-30 02:10:00,2016-06-30 10.25.00,windy,4076,2000-05,QC,Tunisia,23.0
AT 0670 ,NDR,AMS,TU 32AIMM,2016-06-30 06:00:00,2016-06-30 09.10.00,windy,5648,1999-11,Morocco,Netherlands,22.0
TU 0813 ,TUN,CAI,TU 31BIMQ,2016-06-30 07:05:00,2016-06-30 10.05.00,rainy,7582,2003-02,Tunisia,Egypt,9.0
TU 0788 ,TUN,BRU,TU 320IMS,2016-06-30 07:30:00,2016-06-30 10.05.00,cloudy,8987,2003-02,Tunisia,Belgium,6.0
TU 0931 ,MRS,TUN,TU 736IOK,2016-06-30 08:50:00,2016-06-30 10.25.00,rainy,6099,2003-02,France,Tunisia,12.0
TU 0712 ,CMN,TUN,TU 320IMT,2016-06-30 10:35:00,2016-06-30 13.00.00,sunny,8941,2010-01,Morocco,Tunisia,9.0
AT 0627 ,BRU,AHU,TU 32AIMN,2016-06-30 10:50:00,2016-06-30 13.50.00,sunny,7003,2007-05,Belgium,Morocco,11.0
TU 0745 ,FRA,TUN,TU 320IMR,2016-06-30 12:25:00,2016-06-30 14.50.00,foggy,5351,2003-02,Germany,Tunisia,25.0
AT 0626 ,AHU,BRU,TU 32AIMN,2016-06-30 14:30:00,2016-06-30 17.35.00,stormy,7003,2007-05,Morocco,Belgium,25.0
TU 0757 ,MXP,TUN,TU 32AIMF,2016-06-30 15:05:00,2016-06-30 16.55.00,foggy,4501,2003-02,Italy,Tunisia,30.0
UG 1311 ,CDG,TUN,TU CR9ISA,2016-06-30 17:05:00,2016-06-30 19.20.00,windy,4749,1999-11,France,Tunisia,10.0
TU 0880 ,TUN,AMS,TU 736IOK,2016-07-01 05:50:00,2016-07-01 08.40.00,stormy,6099,2003-02,Tunisia,Netherlands,5.0
TU 6548 ,TUN,HAM,TU 32AIMD,2016-07-01 06:30:00,2016-07-01 09.25.00,sunny,4390,2004-08,Tunisia,Germany,8.0
TU 0711 ,TUN,CMN,TU 31BIMQ,2016-07-01 07:00:00,2016-07-01 09.40.00,foggy,7582,2003-02,Tunisia,Morocco,14.0
TU 0847 ,TUN,BEY,TU 320IMS,2016-07-01 07:30:00,2016-07-01 10.45.00,stormy,8987,2003-02,Tunisia,Lebanon,49.0
TU 0718 ,TUN,ORY,TU 32AIMF,2016-07-01 09:20:00,2016-07-01 11.40.00,sunny,4501,2003-02,Tunisia,France,15.0
TU 0745 ,FRA,TUN,TU 32AIMG,2016-07-01 10:00:00,2016-07-01 12.25.00,sunny,5467,2004-08,Germany,Tunisia,35.0
TU 6548 ,HAM,SXF,TU 32AIMD,2016-07-01 10:15:00,2016-07-01 11.05.00,rainy,4390,2004-08,Germany,Germany,22.0
TU 0789 ,BRU,TUN,TU 320IMT,2016-07-01 11:00:00,2016-07-01 13.35.00,stormy,8941,2010-01,Belgium,Tunisia,30.0
TU 0848 ,BEY,TUN,TU 320IMS,2016-07-01 11:35:00,2016-07-01 15.05.00,foggy,8987,2003-02,Lebanon,Tunisia,30.0
TU 0472 ,TUN,VCE,TU 31BIMO,2016-07-01 13:15:00,2016-07-01 14.55.00,cloudy,9065,2004-08,Tunisia,Italy,4.0
TU 0757 ,MXP,TUN,TU 320IMW,2016-07-01 15:05:00,2016-07-01 17.00.00,sunny,4086,2004-08,Italy,Tunisia,7.0
TU 0791 ,LHR,TUN,TU 32AIML,2016-07-01 16:55:00,2016-07-01 19.50.00,sunny,6767,2010-01,United Kingdom,Tunisia,42.0
TU 0788 ,TUN,BRU,TU 320IMV,2016-07-02 07:30:00,2016-07-02 10.05.00,rainy,4301,2004-08,Tunisia,Belgium,27.0
TU 0717 ,ORY,TUN,TU 32AIMG,2016-07-02 10:15:00,2016-07-02 12.40.00,cloudy,5467,2004-08,France,Tunisia,45.0
TU 0508 ,MIR,GVA,TU 32AIMD,2016-07-02 11:05:00,2016-07-02 13.10.00,foggy,4390,2004-08,Tunisia,Switzerland,12.0
TU 0722 ,TUN,ORY,TU 320IMW,2016-07-02 14:30:00,2016-07-02 16.50.00,cloudy,4086,2004-08,Tunisia,France,15.0
TU 3523 ,BRU,MIR,TU 736IOL,2016-07-02 15:45:00,2016-07-02 18.35.00,cloudy,8499,2003-02,Belgium,Tunisia,15.0
TU 0203 ,YUL,TUN,TU 332IFN,2016-07-02 20:15:00,2016-07-03 04.30.00,cloudy,6374,2009-04,QC,Tunisia,20.0
AT 0650 ,OUD,ORY,TU 32AIMM,2016-07-03 07:50:00,2016-07-03 10.30.00,foggy,5648,1999-11,Morocco,France,18.0
TU 0789 ,BRU,TUN,TU 32AIMD,2016-07-03 11:00:00,2016-07-03 13.40.00,sunny,4390,2004-08,Belgium,Tunisia,40.0
AT 0679 ,BRU,NDR,TU 32AIMP,2016-07-03 11:00:00,2016-07-03 13.50.00,stormy,7307,2007-05,Belgium,Morocco,18.0
AT 0651 ,ORY,OUD,TU 32AIMM,2016-07-03 11:30:00,2016-07-03 14.05.00,stormy,5648,1999-11,France,Morocco,36.0
TU 0720 ,TUN,ORY,TU 332IFM,2016-07-03 12:20:00,2016-07-03 14.45.00,foggy,4076,2000-05,Tunisia,France,17.0
TU 0634 ,DJE,ORY,TU 31AIMJ,2016-07-03 12:30:00,2016-07-03 15.10.00,windy,3329,2004-08,Tunisia,France,30.0
TU 0756 ,TUN,MXP,TU 320IMR,2016-07-03 12:30:00,2016-07-03 14.15.00,stormy,5351,2003-02,Tunisia,Italy,38.0
TU 0606 ,TUN,MAD,TU 31BIMO,2016-07-03 14:30:00,2016-07-03 16.35.00,foggy,9065,2004-08,Tunisia,Spain,6.0
TU 0473 ,VCE,TUN,TU 31BIMQ,2016-07-03 15:50:00,2016-07-03 17.30.00,windy,7582,2003-02,Italy,Tunisia,11.0
TU 0635 ,ORY,DJE,TU 31AIMJ,2016-07-03 16:05:00,2016-07-03 18.50.00,rainy,3329,2004-08,France,Tunisia,40.0
TU 0695 ,MRS,DJE,TU 736ION,2016-07-03 17:40:00,2016-07-03 19.40.00,rainy,4293,2011-03,France,Tunisia,45.0
UG 1311 ,CDG,TUN,TU CR9ISA,2016-07-04 10:20:00,2016-07-04 12.35.00,cloudy,4749,1999-11,France,Tunisia,30.0
TU 0745 ,FRA,TUN,TU 32AIMF,2016-07-04 10:20:00,2016-07-04 12.45.00,sunny,4501,2003-02,Germany,Tunisia,20.0
TU 0857 ,MXP,TUN,TU 736IOM,2016-07-04 10:35:00,2016-07-04 12.25.00,sunny,4427,2004-08,Italy,Tunisia,30.0
TU 0694 ,DJE,MRS,TU 736ION,2016-07-04 12:55:00,2016-07-04 14.55.00,sunny,4293,2011-03,Tunisia,France,7.0
TU 0719 ,ORY,TUN,TU 332IFN,2016-07-04 13:10:00,2016-07-04 15.35.00,stormy,6374,2009-04,France,Tunisia,5.0
TU 0318 ,TUN,LIS,TU 736IOM,2016-07-04 14:35:00,2016-07-04 17.30.00,windy,4427,2004-08,Tunisia,Portugal,17.0
AT 0688 ,OUD,BRU,TU 32AIMN,2016-07-04 15:25:00,2016-07-04 18.20.00,windy,7003,2007-05,Morocco,Belgium,42.0
TU 0721 ,ORY,TUN,TU 332IFM,2016-07-04 16:10:00,2016-07-04 18.35.00,stormy,4076,2000-05,France,Tunisia,14.0
TU 0607 ,MAD,TUN,TU 320IMS,2016-07-04 17:25:00,2016-07-04 19.35.00,rainy,8987,2003-02,Spain,Tunisia,34.0
TU 0723 ,ORY,TUN,TU 32AIMD,2016-07-04 18:20:00,2016-07-04 20.45.00,windy,4390,2004-08,France,Tunisia,14.0
TU 0217 ,IST,TUN,TU 320IMT,2016-07-04 20:10:00,2016-07-04 22.55.00,foggy,8941,2010-01,Turkey,Tunisia,10.0
TU 0880 ,TUN,AMS,TU 736IOK,2016-07-05 05:55:00,2016-07-05 08.45.00,stormy,6099,2003-02,Tunisia,Netherlands,13.0
TU 0602 ,TUN,ZRH,TU 736ION,2016-07-05 06:10:00,2016-07-05 08.15.00,stormy,4293,2011-03,Tunisia,Switzerland,26.0
TU 0514 ,TUN,BCN,TU 32AIMF,2016-07-05 08:05:00,2016-07-05 09.50.00,sunny,4501,2003-02,Tunisia,Spain,10.0
TU 3528 ,MIR,BRU,TU 31AIMJ,2016-07-05 10:00:00,2016-07-05 12.40.00,cloudy,3329,2004-08,Tunisia,Belgium,10.0
UG 0400 ,TUN,DJE,TU 736ION,2016-07-05 12:10:00,2016-07-05 13.05.00,windy,4293,2011-03,Tunisia,Tunisia,32.0
TU 0850 ,TUN,LYS,TU 32AIMF,2016-07-05 13:20:00,2016-07-05 15.10.00,cloudy,4501,2003-02,Tunisia,France,30.0
TU 0216 ,TUN,IST,TU 31BIMQ,2016-07-05 15:55:00,2016-07-05 18.30.00,foggy,7582,2003-02,Tunisia,Turkey,6.0
TU 0701 ,GVA,TUN,TU 31BIMO,2016-07-05 16:10:00,2016-07-05 18.05.00,sunny,9065,2004-08,Switzerland,Tunisia,20.0
TU 0791 ,LHR,TUN,TU 32AIML,2016-07-05 16:55:00,2016-07-05 19.55.00,rainy,6767,2010-01,United Kingdom,Tunisia,30.0
TU 0526 ,TUN,DUS,TU 736IOR,2016-07-06 06:25:00,2016-07-06 09.10.00,stormy,5040,2010-01,Tunisia,Germany,6.0
TU 6140 ,DJE,LJU,TU 736IOP,2016-07-06 07:00:00,2016-07-06 09.15.00,foggy,7254,2004-08,Tunisia,Slovenia,25.0
TU 6022 ,JED,DJE,TU 320IMU,2016-07-06 07:30:00,2016-07-06 12.15.00,sunny,6117,2011-03,Saudi Arabia,Tunisia,8.0
TU 0996 ,TUN,NCE,TU 320IMT,2016-07-06 07:50:00,2016-07-06 09.20.00,rainy,8941,2010-01,Tunisia,France,9.0
AT 0606 ,OUD,MRS,TU 32AIMN,2016-07-06 08:50:00,2016-07-06 10.45.00,foggy,7003,2007-05,Morocco,France,4.0
TU 0848 ,BEY,TUN,TU 32AIMF,2016-07-06 09:40:00,2016-07-06 13.10.00,foggy,4501,2003-02,Lebanon,Tunisia,10.0
TU 0700 ,DJE,GVA,TU 32AIML,2016-07-06 10:05:00,2016-07-06 12.25.00,sunny,6767,2010-01,Tunisia,Switzerland,12.0
TU 0717 ,ORY,TUN,TU 320IMS,2016-07-06 10:15:00,2016-07-06 12.40.00,stormy,8987,2003-02,France,Tunisia,8.0
TU 0753 ,FCO,TUN,TU 320IMW,2016-07-06 10:20:00,2016-07-06 11.35.00,sunny,4086,2004-08,Italy,Tunisia,9.0
AT 0684 ,NDR,AMS,TU 32AIMP,2016-07-06 15:05:00,2016-07-06 18.15.00,sunny,7307,2007-05,Morocco,Netherlands,9.0
TU 0721 ,ORY,TUN,TU 320IMW,2016-07-06 16:00:00,2016-07-06 18.25.00,foggy,4086,2004-08,France,Tunisia,13.0
TU 0723 ,ORY,TUN,TU 32AIMF,2016-07-06 17:50:00,2016-07-06 20.15.00,sunny,4501,2003-02,France,Tunisia,18.0
TU 6028 ,JED,TOE,TU 320IMR,2016-07-06 23:15:00,2016-07-07 04.20.00,stormy,5351,2003-02,Saudi Arabia,Tunisia,20.0
TU 0514 ,TUN,BCN,TU 320IMW,2016-07-07 08:05:00,2016-07-07 09.50.00,windy,4086,2004-08,Tunisia,Spain,11.0
TU 0683 ,NCE,TUN,TU 736IOP,2016-07-07 08:50:00,2016-07-07 10.25.00,windy,7254,2004-08,France,Tunisia,30.0
TU 0718 ,TUN,ORY,TU 32AIMG,2016-07-07 09:20:00,2016-07-07 11.40.00,rainy,5467,2004-08,Tunisia,France,18.0
